cluster_id	group
1	mua
2	mua
4	mua
5	mua
6	noise
11	noise
12	good
13	mua
14	mua
15	good
16	mua
22	mua
23	mua
24	mua
25	mua
26	mua
29	mua
30	noise
31	noise
32	noise
36	noise
37	noise
43	mua
44	noise
45	mua
46	good
47	good
50	good
51	good
52	good
54	mua
58	good
61	good
62	noise
68	good
73	mua
74	mua
79	mua
