cluster_id	group
0	mua
1	mua
2	mua
3	noise
4	noise
7	good
11	good
12	good
13	mua
16	noise
24	mua
25	mua
26	mua
33	mua
36	mua
39	mua
40	mua
41	mua
43	noise
44	mua
45	mua
48	good
50	good
51	good
61	good
64	good
65	noise
76	good
77	noise
84	good
90	good
91	noise
98	good
99	noise
128	good
129	noise
130	mua
136	mua
137	good
139	good
141	good
142	noise
143	noise
146	noise
147	mua
153	noise
154	good
155	noise
159	good
160	mua
161	good
166	mua
169	mua
170	good
171	mua
172	mua
174	mua
175	good
