cluster_id	group
0	noise
1	mua
9	mua
10	mua
11	mua
12	noise
13	noise
19	mua
20	mua
21	mua
22	noise
25	mua
26	mua
27	mua
28	mua
29	mua
30	mua
31	mua
32	good
36	mua
38	mua
48	mua
49	mua
50	mua
51	mua
52	good
53	good
54	mua
55	mua
56	mua
57	mua
64	mua
65	mua
68	good
69	good
70	mua
71	mua
72	good
73	mua
76	mua
77	mua
78	mua
