,x,y,waveform,cluster_id,cluster_color,firing_rate,recording_name,unit_id
411,1.6703926,7.127634,"[ 0.06904246  0.07026612  0.07077158  0.07177576  0.0723479   0.07158898
  0.07096326  0.07006229  0.06688057  0.06346875  0.06076235  0.05504124
  0.04931133  0.04671241  0.03194439 -0.0062663  -0.06865702 -0.20784377
 -0.49469203 -0.8406397  -1.         -0.8494287  -0.525735   -0.22668427
 -0.02205438  0.1072164   0.18208697  0.22081651  0.24431041  0.26175672
  0.27303222  0.27946937  0.28305197  0.28350875  0.27935988  0.26877302
  0.25091183  0.22716828  0.19941112  0.16864792]",2,[0.10738 0.81381 0.83484 1.     ],2.09075709,20230618_100636_standard_comp_to_omission_D2_subj_1-1_t1b2L_box2_merged.rec,76.0
412,10.487573,10.166607,"[ 0.10759287  0.11592589  0.12373988  0.13095914  0.13874604  0.14650437
  0.15267561  0.158819    0.1651418   0.16822799  0.17125368  0.17834458
  0.17990588  0.17489581  0.18131301  0.17671965  0.07763896 -0.17356768
 -0.5351725  -0.86666137 -1.         -0.8865488  -0.6569518  -0.45798957
 -0.311675   -0.18889329 -0.09182002 -0.0200628   0.04497624  0.10851184
  0.16337633  0.20682803  0.23681606  0.25058645  0.2508333   0.24298497
  0.23028804  0.21497232  0.19893846  0.18225333]",6,[0.8538  0.2217  0.02677 1.     ],4.05926373,20230618_100636_standard_comp_to_omission_D2_subj_1-1_t1b2L_box2_merged.rec,84.0
413,1.469492,7.1871586,"[ 0.0730706   0.07170846  0.07052562  0.069509    0.06755379  0.06383184
  0.05919769  0.05448696  0.04918187  0.04325875  0.03711266  0.02937039
  0.02037556  0.0128058   0.00173109 -0.03168561 -0.12142114 -0.31101373
 -0.6012137  -0.88406974 -1.         -0.892589   -0.64060444 -0.33824733
 -0.03811251  0.20468119  0.34190795  0.38700294  0.39117816  0.38201645
  0.36366856  0.34294122  0.32613963  0.31101966  0.29388103  0.2740556
  0.25168923  0.22621413  0.1969755   0.16458528]",2,[0.10738 0.81381 0.83484 1.     ],2.17093631,20230618_100636_standard_comp_to_omission_D2_subj_1-1_t1b2L_box2_merged.rec,90.0
414,8.481231,8.78805,"[ 0.08684625  0.09225516  0.09794955  0.10406585  0.10933937  0.11395434
  0.11913683  0.12347973  0.12615058  0.13039298  0.13509975  0.13472499
  0.13479932  0.13939282  0.13469918  0.12803292  0.13161044  0.03779782
 -0.30728304 -0.7793697  -1.         -0.83981276 -0.5621996  -0.3834779
 -0.26258525 -0.14281118 -0.05668204 -0.00803484  0.03338518  0.07120675
  0.10375279  0.1400334   0.17659259  0.203335    0.21959724  0.2263674
  0.22221996  0.2098897   0.19415052  0.1765368 ]",4,[0.82333 0.91253 0.20663 1.     ],0.93440806,20230618_100636_standard_comp_to_omission_D2_subj_1-1_t1b2L_box2_merged.rec,98.0
415,11.314787,6.987573,"[ 0.12133848  0.1350563   0.15121102  0.17221282  0.1949129   0.21657057
  0.23317222  0.23253214  0.21385065  0.19581646  0.17927285  0.15390867
  0.14544977  0.1557794   0.13375999  0.11832124  0.17986472  0.1336995
 -0.25930163 -0.78515285 -1.         -0.8771322  -0.7160822  -0.62525374
 -0.518826   -0.38531715 -0.27237847 -0.1765332  -0.08142017  0.00118167
  0.06537925  0.1223387   0.17430428  0.21286353  0.2377845   0.25478137
  0.26346707  0.2615925   0.25321606  0.24239664]",6,[0.8538  0.2217  0.02677 1.     ],1.01184351,20230618_100636_standard_comp_to_omission_D2_subj_1-1_t1b2L_box2_merged.rec,128.0
416,11.293464,7.9692497,"[ 0.11147664  0.11820265  0.12494536  0.1316308   0.13626492  0.1399789
  0.1460516   0.14997558  0.14908102  0.15214506  0.15584412  0.14916219
  0.14879811  0.15884998  0.14305656  0.1251928   0.14836039  0.0611433
 -0.32127386 -0.8041796  -1.         -0.8850541  -0.7223092  -0.6092077
 -0.48354504 -0.3511876  -0.24754816 -0.15534057 -0.06342422  0.01562136
  0.0861764   0.15726036  0.22170039  0.27225205  0.3085092   0.328641
  0.33238783  0.3241891   0.30816025  0.28645128]",6,[0.8538  0.2217  0.02677 1.     ],0.7496605,20230618_100636_standard_comp_to_omission_D2_subj_1-1_t1b2L_box2_merged.rec,137.0
417,0.8871521,7.439198,"[ 0.09635613  0.10163959  0.10611849  0.11161964  0.11387073  0.11221363
  0.11379527  0.11407325  0.10520338  0.10141005  0.1037122   0.08615448
  0.07010401  0.08418996  0.03541693 -0.15351647 -0.34954318 -0.44471514
 -0.58573717 -0.84992564 -1.         -0.83858454 -0.48695874 -0.15278156
  0.09325665  0.2523617   0.32856977  0.3491165   0.34526396  0.32487378
  0.29268855  0.2609505   0.2333546   0.2055111   0.17793162  0.15418677
  0.13371766  0.11443167  0.0967215   0.0815341 ]",2,[0.10738 0.81381 0.83484 1.     ],15.84073175,20230618_100636_standard_comp_to_omission_D2_subj_1-1_t1b2L_box2_merged.rec,139.0
418,11.196992,7.330494,"[ 0.11059231  0.12153233  0.13017122  0.13852042  0.14687526  0.15566535
  0.16525358  0.17102186  0.17363055  0.18201506  0.18956843  0.18619043
  0.18941122  0.20055696  0.18873918  0.17716181  0.18405694  0.05639067
 -0.3448399  -0.81264746 -1.         -0.8845526  -0.6969432  -0.5514586
 -0.41931248 -0.29687914 -0.20380196 -0.1264398  -0.05141009  0.01390589
  0.06958532  0.12294959  0.16955002  0.20228119  0.22399084  0.23833479
  0.24396095  0.24110396  0.23251225  0.21915813]",6,[0.8538  0.2217  0.02677 1.     ],1.59870665,20230618_100636_standard_comp_to_omission_D2_subj_1-1_t1b2L_box2_merged.rec,141.0
419,3.441307,4.611071,"[ 0.05815972  0.06224371  0.06387492  0.06795106  0.07339299  0.07479023
  0.0781082   0.08457378  0.08067463  0.07666823  0.09016009  0.09035646
  0.07133276  0.08952133  0.10660829  0.05512394  0.06981378  0.16367735
 -0.06042761 -0.67162025 -1.         -0.69373053 -0.2742309  -0.14964277
 -0.12125155 -0.0303522   0.02417392  0.03225455  0.05929364  0.08458004
  0.08760707  0.09444855  0.1060659   0.10890808  0.11185102  0.12012687
  0.12506217  0.12462565  0.12242049  0.11790172]",1,[0.27698 0.46153 0.93309 1.     ],0.57466858,20230618_100636_standard_comp_to_omission_D2_subj_1-1_t1b2L_box2_merged.rec,154.0
420,0.66324764,7.393722,"[ 0.07583527  0.08031987  0.08129363  0.08162114  0.08351874  0.0830641
  0.0799806   0.07767656  0.07272974  0.0637092   0.05836921  0.05144894
  0.0295571   0.01033594  0.00969004 -0.02298038 -0.14575307 -0.3463816
 -0.5989854  -0.86774814 -1.         -0.8283542  -0.41981405 -0.01802544
  0.23630118  0.35607845  0.3811491   0.34989348  0.31064355  0.28128392
  0.24988592  0.21643902  0.19026668  0.1694803   0.14936715  0.12998384
  0.1113684   0.09436598  0.08004984  0.06662025]",2,[0.10738 0.81381 0.83484 1.     ],4.55466767,20230618_100636_standard_comp_to_omission_D2_subj_1-1_t1b2L_box2_merged.rec,159.0
421,10.324422,9.280122,"[ 0.10226085  0.10897888  0.11509902  0.11628533  0.11638822  0.12153628
  0.12948312  0.13304824  0.13390265  0.13797805  0.13837512  0.13073839
  0.13146602  0.13955595  0.12755723  0.10857148  0.09362862 -0.03551339
 -0.3930523  -0.81826544 -1.         -0.8737938  -0.64185685 -0.45647648
 -0.3124029  -0.18648008 -0.09139901 -0.02190728  0.03992234  0.09134407
  0.12713182  0.1547216   0.17855993  0.19896498  0.22018991  0.2419541
  0.25582555  0.2576825   0.25177234  0.24271752]",6,[0.8538  0.2217  0.02677 1.     ],0.50973255,20230618_100636_standard_comp_to_omission_D2_subj_1-1_t1b2L_box2_merged.rec,161.0
422,8.609764,9.060834,"[ 0.08938818  0.09493213  0.10136479  0.10796919  0.11269176  0.11672466
  0.12156412  0.12397159  0.12463229  0.12886025  0.13092437  0.1261934
  0.12868732  0.13350274  0.11704452  0.10838268  0.12184022  0.01285953
 -0.35557187 -0.8078122  -1.         -0.84998554 -0.57354486 -0.36031154
 -0.22575785 -0.12575741 -0.04691266  0.01251935  0.06055355  0.1007781
  0.13282464  0.15902388  0.18079574  0.19715136  0.20827833  0.21469815
  0.2155008   0.21045472  0.20083164  0.1873513 ]",4,[0.82333 0.91253 0.20663 1.     ],2.04777127,20230618_100636_standard_comp_to_omission_D2_subj_1-1_t1b2L_box2_merged.rec,175.0
423,9.296115,10.158608,"[ 0.07706353  0.07926183  0.07996704  0.08098202  0.0831776   0.08326933
  0.08158609  0.08074753  0.07761725  0.07244253  0.07081638  0.06597047
  0.05395836  0.05190831  0.05210507  0.01854869 -0.04129469 -0.13998681
 -0.39536425 -0.79184556 -1.         -0.790808   -0.40823838 -0.19146523
 -0.13144957 -0.06884973  0.00885242  0.05756485  0.09429021  0.13360602
  0.1618693   0.18052709  0.1998018   0.2157036   0.22228138  0.22533394
  0.2365561   0.25750646  0.27289832  0.26690334]",4,[0.82333 0.91253 0.20663 1.     ],1.60541877,20230618_100636_standard_comp_to_omission_D2_subj_1-4_t4b3L_box1_merged.rec,9.0
424,-0.19674656,5.808905,"[ 3.2521252e-02  3.1743273e-02  3.2320861e-02  3.3882163e-02
  3.4085728e-02  3.0890305e-02  2.8712310e-02  2.8881377e-02
  2.3098694e-02  1.7442010e-02  2.4206543e-02  2.0402012e-02
  4.7046375e-05  1.0836613e-02  2.5171917e-02 -2.3733098e-02
 -2.5963265e-02  5.9888076e-02 -1.1021793e-01 -6.6125005e-01
 -1.0000000e+00 -7.0621628e-01 -2.1712986e-01 -1.4462023e-03
  6.2968761e-02  1.5712132e-01  2.1726653e-01  2.2677408e-01
  2.5366414e-01  2.8692266e-01  2.9363286e-01  2.8642216e-01
  2.6804850e-01  2.2933529e-01  1.8114258e-01  1.3596180e-01
  9.6255243e-02  6.3132167e-02  3.5732426e-02  1.2446568e-02]",5,[0.99672 0.60977 0.17842 1.     ],0.50326059,20230618_100636_standard_comp_to_omission_D2_subj_1-4_t4b3L_box1_merged.rec,19.0
425,-1.0768576,5.7684417,"[ 0.04068761  0.04420996  0.04601051  0.04867861  0.04860701  0.04467823
  0.04470994  0.04394295  0.03193997  0.02487658  0.027987    0.00970558
 -0.0114251   0.00666743 -0.00602413 -0.06759993  0.00466168  0.1554311
 -0.06333653 -0.6757375  -1.         -0.67961246 -0.15945515  0.13548988
  0.2595304   0.3268946   0.32106748  0.26924694  0.22677565  0.18765493
  0.14341609  0.11225325  0.0937845   0.07470879  0.0562785   0.04192429
  0.0280724   0.01539754  0.00770591  0.00314358]",5,[0.99672 0.60977 0.17842 1.     ],2.62826821,20230618_100636_standard_comp_to_omission_D2_subj_1-4_t4b3L_box1_merged.rec,65.0
426,4.4816623,5.688633,"[ 0.05722254  0.06016629  0.06192202  0.06566039  0.06888963  0.06820627
  0.07084484  0.07654574  0.07270988  0.07020579  0.08169333  0.07704712
  0.05905843  0.07950763  0.09052262  0.0397011   0.07160663  0.17316696
 -0.06012743 -0.67087513 -1.         -0.7302738  -0.35532022 -0.23327036
 -0.17672667 -0.0612441   0.01282253  0.04262241  0.08825988  0.12664908
  0.14041854  0.15714256  0.17718343  0.18407655  0.18278751  0.17889977
  0.16826528  0.15306056  0.13839951  0.12356082]",1,[0.27698 0.46153 0.93309 1.     ],10.68335338,20230618_100636_standard_comp_to_omission_D2_subj_1-4_t4b3L_box1_merged.rec,83.0
427,4.7484207,6.5287623,"[ 0.07242867  0.07727923  0.08147667  0.086623    0.09051958  0.0918097
  0.09531111  0.09911302  0.0963354   0.09605299  0.10254279  0.09595779
  0.08546488  0.0981342   0.09332198  0.055662    0.07652197  0.08368347
 -0.20723432 -0.74017334 -1.         -0.7608624  -0.38381612 -0.2008546
 -0.15335236 -0.09779272 -0.02977514  0.02061113  0.06070022  0.09570795
  0.12048203  0.13739076  0.1507302   0.16030297  0.16587521  0.16770692
  0.16522999  0.15882945  0.15018837  0.14049244]",1,[0.27698 0.46153 0.93309 1.     ],2.41658387,20230618_100636_standard_comp_to_omission_D2_subj_1-4_t4b3L_box1_merged.rec,87.0
428,9.551841,9.013771,"[ 0.09534009  0.1021196   0.11052108  0.1174336   0.11985832  0.12193044
  0.1281925   0.13160183  0.12760346  0.12860726  0.13403755  0.12538381
  0.11528805  0.12011456  0.10306253  0.07053659  0.08669464  0.03940197
 -0.29382908 -0.78325367 -1.         -0.83940107 -0.59126294 -0.43039408
 -0.30093995 -0.1788271  -0.09770743 -0.04018962  0.02062913  0.07779517
  0.12788916  0.17500505  0.21236381  0.23652582  0.25164464  0.25613463
  0.24867614  0.23587136  0.2218511   0.20467569]",4,[0.82333 0.91253 0.20663 1.     ],0.82078711,20230618_100636_standard_comp_to_omission_D2_subj_1-4_t4b3L_box1_merged.rec,93.0
429,7.227872,3.119899,"[ 0.03493089  0.03593445  0.03604984  0.03818038  0.03835355  0.03490353
  0.0362672   0.0384425   0.03099453  0.03076194  0.04091228  0.02770245
  0.01465405  0.04272908  0.03351465 -0.01189065  0.11007047  0.29071397
  0.02339472 -0.6551351  -1.         -0.7340135  -0.36248553 -0.20034093
 -0.08995408  0.04382685  0.12011597  0.15631135  0.2003179   0.22922479
  0.23448817  0.23734523  0.23362692  0.21353577  0.18713023  0.16173272
  0.13519557  0.10921542  0.08668902  0.06621344]",3,[0.38127 0.98909 0.42386 1.     ],3.52340727,20230618_100636_standard_comp_to_omission_D2_subj_1-4_t4b3L_box1_merged.rec,99.0
430,3.015938,6.771417,"[ 0.059982    0.06172899  0.06361526  0.06612886  0.06776921  0.06773376
  0.06811574  0.06955043  0.06895378  0.0671294   0.06812646  0.06805274
  0.06336838  0.06179666  0.063751    0.06623857  0.07168195 -0.00106677
 -0.30745724 -0.7709949  -1.         -0.801216   -0.45612776 -0.24984163
 -0.13736193 -0.02024009  0.06989755  0.12072207  0.17149745  0.22264501
  0.25782606  0.28260425  0.2950505   0.28502342  0.2589253   0.2286437
  0.19715     0.16623226  0.13879557  0.11419422]",1,[0.27698 0.46153 0.93309 1.     ],8.75545129,20230618_100636_standard_comp_to_omission_D2_subj_1-4_t4b3L_box1_merged.rec,103.0
431,7.1242056,2.9754555,"[ 0.02343116  0.02047896  0.01743195  0.01797638  0.01854423  0.01659438
  0.0214506   0.02634776  0.0136626   0.00811286  0.02473327  0.01377729
 -0.00730419  0.03292746  0.03255846 -0.05954255  0.04423008  0.3293457
  0.1485718  -0.59449667 -1.         -0.6541863  -0.20404562 -0.07459561
 -0.0196192   0.09104045  0.13663316  0.13697806  0.16889334  0.19589595
  0.19492102  0.19785081  0.20085448  0.1852126   0.16514139  0.15041739
  0.12846702  0.09738166  0.06915242  0.0464115 ]",3,[0.38127 0.98909 0.42386 1.     ],0.59160819,20230618_100636_standard_comp_to_omission_D2_subj_1-4_t4b3L_box1_merged.rec,105.0
432,7.0550785,2.980669,"[ 1.36635620e-02  1.21582923e-02  1.03776390e-02  1.42310364e-02
  1.60611179e-02  7.44136143e-03  6.06016442e-03  1.57379806e-02
  7.07259635e-03 -4.16539796e-03  1.49005642e-02  9.11048893e-03
 -2.95662619e-02  4.93683945e-03  3.76075804e-02 -6.37317523e-02
 -2.43568309e-02  2.83351421e-01  2.08713636e-01 -5.26373148e-01
 -1.00000000e+00 -6.31305039e-01 -1.16030984e-01 -8.32861930e-04
  1.75022874e-02  1.37053013e-01  1.96888238e-01  1.94955260e-01
  2.24006921e-01  2.38542944e-01  2.13160113e-01  1.98706076e-01
  1.91435501e-01  1.61365524e-01  1.24747284e-01  9.73488316e-02
  6.94463849e-02  4.13254537e-02  2.10621115e-02  5.84418373e-03]",3,[0.38127 0.98909 0.42386 1.     ],1.37565669,20230618_100636_standard_comp_to_omission_D2_subj_1-4_t4b3L_box1_merged.rec,118.0
433,7.3753,3.2048888,"[ 4.2389244e-02  4.2483628e-02  4.0597077e-02  4.1343436e-02
  4.0285490e-02  3.4968249e-02  3.6692686e-02  4.0035415e-02
  2.8417898e-02  2.4550110e-02  3.9052930e-02  2.3957958e-02
  9.7169023e-04  3.6969122e-02  3.4688141e-02 -4.5301355e-02
  5.2129775e-02  2.7550182e-01  4.5661747e-02 -6.5068424e-01
 -1.0000000e+00 -7.1699166e-01 -3.7819207e-01 -2.7495682e-01
 -1.8050054e-01 -3.5562623e-02  4.7700752e-02  1.0197875e-01
  1.7433728e-01  2.2182766e-01  2.4072282e-01  2.6396489e-01
  2.8098381e-01  2.7446389e-01  2.5500876e-01  2.2995141e-01
  1.9745031e-01  1.6292164e-01  1.3228092e-01  1.0488780e-01]",3,[0.38127 0.98909 0.42386 1.     ],2.3842189,20230618_100636_standard_comp_to_omission_D2_subj_1-4_t4b3L_box1_merged.rec,123.0
434,2.8304496,6.8212643,"[ 7.5223118e-02  8.0637701e-02  8.3994865e-02  8.7897718e-02
  8.8920981e-02  8.6453438e-02  8.7917507e-02  9.0102665e-02
  8.4513791e-02  8.1881247e-02  8.4772266e-02  7.2528765e-02
  5.9743207e-02  7.1877234e-02  6.2377773e-02  2.1900877e-02
  3.8804103e-02  2.6916733e-02 -2.7251524e-01 -7.6842505e-01
 -1.0000000e+00 -8.1902337e-01 -5.2382404e-01 -3.1434035e-01
 -1.4502303e-01  3.7219876e-04  8.5003011e-02  1.3346252e-01
  1.7794843e-01  2.0873505e-01  2.2377600e-01  2.3620690e-01
  2.4286947e-01  2.3657319e-01  2.2447297e-01  2.1318407e-01
  1.9887604e-01  1.7787446e-01  1.5325405e-01  1.2953354e-01]",1,[0.27698 0.46153 0.93309 1.     ],2.80574431,20230619_115321_standard_comp_to_omission_D3_subj_1-4_t3b3L_box2_merged.rec,11.0
435,-0.33973593,6.826091,"[ 3.7807263e-02  3.8814623e-02  4.0315866e-02  4.2253397e-02
  4.3979127e-02  4.5316618e-02  4.7152933e-02  4.8973672e-02
  4.8860058e-02  4.7344096e-02  4.5469224e-02  4.0400576e-02
  3.1906437e-02  2.4483427e-02  1.5347645e-02  5.3867063e-04
 -2.3036957e-02 -1.1566841e-01 -3.8720080e-01 -7.8784561e-01
 -1.0000000e+00 -7.6706958e-01 -2.4884038e-01  1.7308618e-01
  3.3823231e-01  3.4753147e-01  3.1595883e-01  2.7559280e-01
  2.3553027e-01  2.0308627e-01  1.7620449e-01  1.5435329e-01
  1.3721034e-01  1.1916563e-01  9.9344634e-02  8.2377695e-02
  6.8590723e-02  5.5852145e-02  4.4777069e-02  3.5398796e-02]",5,[0.99672 0.60977 0.17842 1.     ],13.73251108,20230619_115321_standard_comp_to_omission_D3_subj_1-4_t3b3L_box2_merged.rec,44.0
436,5.0692806,5.987095,"[ 0.06319571  0.06709463  0.06952085  0.07318211  0.07603557  0.07559307
  0.07891732  0.08443975  0.0801455   0.07870331  0.09079083  0.0844806
  0.0672946   0.0906571   0.09862042  0.044956    0.08367784  0.18454477
 -0.06499127 -0.67936414 -1.         -0.74876195 -0.41124922 -0.2999654
 -0.22899222 -0.103425   -0.02320576  0.01828593  0.07509595  0.12129353
  0.14333631  0.16682501  0.18937315  0.196729    0.1956169   0.1917545
  0.1815629   0.16684747  0.15168957  0.13616493]",0,[0.18995 0.07176 0.23217 1.     ],7.84375005,20230619_115321_standard_comp_to_omission_D3_subj_1-4_t3b3L_box2_merged.rec,132.0
437,-1.0076457,5.6699624,"[ 0.02752337  0.02807707  0.02762588  0.02912463  0.02876272  0.02525075
  0.02605854  0.02543111  0.01393174  0.00944543  0.01456448 -0.00306455
 -0.0198254   0.00338127 -0.00978951 -0.06259706  0.03733205  0.20369503
 -0.03273823 -0.6674018  -1.         -0.69132507 -0.18045516  0.13066404
  0.28066066  0.3542617   0.3407575   0.28411144  0.23762177  0.19316313
  0.14830354  0.11992398  0.10076173  0.07793926  0.0573013   0.04318272
  0.03052104  0.01842242  0.00940971  0.0025527 ]",5,[0.99672 0.60977 0.17842 1.     ],14.53713523,20230619_115321_standard_comp_to_omission_D3_subj_1-4_t3b3L_box2_merged.rec,134.0
438,7.195661,10.183936,"[ 0.07668789  0.07805955  0.07556216  0.07700859  0.07643201  0.06882998
  0.06524048  0.06633611  0.0624361   0.06370279  0.06780185  0.04781425
  0.03060619  0.04850103  0.02609185 -0.03474458  0.03555293  0.13858129
 -0.129514   -0.71019113 -1.         -0.8003769  -0.52102953 -0.40083617
 -0.30188173 -0.15113558 -0.01893934  0.08270361  0.17953832  0.25715142
  0.3029015   0.32753468  0.3338711   0.31981614  0.29496017  0.26970145
  0.2445281   0.2152774   0.18006004  0.14263046]",4,[0.82333 0.91253 0.20663 1.     ],0.71673219,20230619_115321_standard_comp_to_omission_D3_subj_1-4_t3b3L_box2_merged.rec,186.0
439,10.956159,8.358393,"[ 0.10194664  0.108936    0.11455056  0.12101027  0.12596713  0.12755007
  0.13086095  0.13582708  0.137247    0.1402374   0.14624819  0.14363308
  0.14090768  0.14975356  0.14224117  0.12059736  0.1299018   0.06965767
 -0.25809175 -0.7474496  -1.         -0.88654804 -0.67418325 -0.54949725
 -0.44689807 -0.3166141  -0.20312075 -0.10943208 -0.00319315  0.1059214
  0.19183058  0.25042155  0.2837097   0.2919892   0.28439853  0.27248883
  0.25898796  0.24146326  0.22026183  0.19867815]",6,[0.8538  0.2217  0.02677 1.     ],1.62867193,20230619_115321_standard_comp_to_omission_D3_subj_1-4_t3b3L_box2_merged.rec,187.0
440,8.487437,10.013018,"[ 0.09837615  0.10247359  0.10899722  0.11780649  0.1210748   0.11779853
  0.11655673  0.11802632  0.11702     0.11780947  0.11846627  0.10738882
  0.09799837  0.10243345  0.08849943  0.05858001  0.05675422 -0.01765361
 -0.34361786 -0.7964375  -1.         -0.8598649  -0.6375308  -0.49939045
 -0.38239804 -0.2439339  -0.12585029 -0.03332537  0.06060578  0.15231034
  0.22817335  0.28939286  0.33284473  0.35060784  0.3478631   0.3353312
  0.31607738  0.2900806   0.25994837  0.22732854]",4,[0.82333 0.91253 0.20663 1.     ],2.01325993,20230619_115321_standard_comp_to_omission_D3_subj_1-4_t3b3L_box2_merged.rec,227.0
441,8.5117445,9.959573,"[ 0.09485073  0.09751767  0.10215914  0.10803194  0.11001185  0.10890782
  0.11087885  0.11427823  0.11348876  0.11328349  0.11499648  0.10825758
  0.09932554  0.10035893  0.09052391  0.0669626   0.06180718 -0.00620543
 -0.30410662 -0.7504666  -1.         -0.91057575 -0.6880129  -0.510352
 -0.35784274 -0.20575702 -0.08841581 -0.00190341  0.08269621  0.16072586
  0.2202557   0.26679012  0.30130932  0.31703693  0.315151    0.30255598
  0.28352728  0.25979614  0.23311129  0.20566119]",4,[0.82333 0.91253 0.20663 1.     ],1.82096593,20230619_115321_standard_comp_to_omission_D3_subj_1-4_t3b3L_box2_merged.rec,250.0
442,11.499645,6.8187943,"[ 0.14858676  0.15182307  0.15483464  0.16541088  0.18560901  0.20566212
  0.21338457  0.21596402  0.22769645  0.24667686  0.26140213  0.2682186
  0.27718657  0.29225817  0.29137453  0.27213702  0.2758511   0.2631453
  0.07976634 -0.2925536  -0.6392259  -0.8194393  -0.91507894 -0.9903877
 -1.         -0.9425997  -0.8600242  -0.7394849  -0.57029074 -0.3987585
 -0.24832541 -0.09085221  0.08209952  0.23532107  0.34056598  0.40498543
  0.44146246  0.44789663  0.43184438  0.41941336]",6,[0.8538  0.2217  0.02677 1.     ],0.51812551,20230619_115321_standard_comp_to_omission_D3_subj_1-4_t3b3L_box2_merged.rec,252.0
443,9.847852,9.805934,"[ 0.09600913  0.09873284  0.10179462  0.10663405  0.10958678  0.11109579
  0.11614793  0.12239829  0.12380207  0.12304594  0.12379622  0.12214565
  0.11955857  0.12015826  0.1157169   0.10594068  0.08062052 -0.05762253
 -0.40597516 -0.822502   -1.         -0.8583835  -0.61137176 -0.4267148
 -0.28600648 -0.15363364 -0.04976079  0.019233    0.06941469  0.11031621
  0.14868487  0.1876984   0.22181782  0.247244    0.26365513  0.26734334
  0.2583224   0.2438448   0.22806214  0.20950317]",4,[0.82333 0.91253 0.20663 1.     ],0.69196705,20230619_115321_standard_comp_to_omission_D3_subj_1-4_t3b3L_box2_merged.rec,255.0
444,8.871505,3.8295329,"[ 0.06117805  0.06424829  0.06805031  0.07343999  0.07604557  0.07758628
  0.08355135  0.08596261  0.08263587  0.08899687  0.09485757  0.08242442
  0.08622187  0.10750433  0.08799539  0.12036286  0.33036476  0.4202177
 -0.02489243 -0.72322845 -1.         -0.7959999  -0.5543783  -0.4323791
 -0.3089522  -0.17778201 -0.09051019 -0.02003841  0.05075277  0.10199016
  0.13723071  0.16805862  0.18769546  0.19300897  0.1911552   0.18521057
  0.17542465  0.1641814   0.15237692  0.13923414]",3,[0.38127 0.98909 0.42386 1.     ],8.02050514,20230619_115321_standard_comp_to_omission_D3_subj_1-4_t3b3L_box2_merged.rec,262.0
445,11.114627,3.3595848,"[ 0.06866882  0.07374249  0.07981119  0.08514711  0.08963303  0.09577008
  0.10184586  0.10476365  0.10880917  0.11536788  0.11632539  0.1156664
  0.1237419   0.12624738  0.11754894  0.12600422  0.14228477  0.13654444
  0.14655322  0.1228442  -0.15922761 -0.67867637 -1.         -0.8893152
 -0.62561804 -0.46706456 -0.3546468  -0.22279818 -0.12072753 -0.04824684
  0.03405998  0.11617282  0.17867318  0.22499467  0.25218454  0.25541136
  0.24576941  0.2336196   0.21768597  0.19804274]",3,[0.38127 0.98909 0.42386 1.     ],6.09465158,20230619_115321_standard_comp_to_omission_D3_subj_1-4_t3b3L_box2_merged.rec,263.0
446,7.157648,2.9368672,"[ 0.02663715  0.02347116  0.02409312  0.03044603  0.0303358   0.02245687
  0.026002    0.03259964  0.01940676  0.01549901  0.03457985  0.01674524
 -0.01142987  0.03684292  0.04568568 -0.0423702   0.08179127  0.39236134
  0.20331997 -0.5690412  -1.         -0.6925168  -0.28707913 -0.16746289
 -0.09226336  0.03162362  0.08173398  0.09429761  0.14179848  0.1804701
  0.18759954  0.19519077  0.20106688  0.18924372  0.17112029  0.15522084
  0.13509634  0.11122218  0.08857836  0.06558161]",3,[0.38127 0.98909 0.42386 1.     ],0.57008373,20230619_115321_standard_comp_to_omission_D3_subj_1-4_t3b3L_box2_merged.rec,268.0
447,3.005892,5.376583,"[ 0.04894343  0.04302156  0.04359376  0.05322448  0.05732673  0.04942994
  0.04491731  0.04992484  0.050616    0.04973372  0.05762083  0.05845362
  0.05097117  0.059425    0.06178741  0.05429601  0.11946253  0.16709958
 -0.12134323 -0.7029222  -1.         -0.7321547  -0.309004   -0.10291984
 -0.02522757  0.06227844  0.12027398  0.13108428  0.14015245  0.15463056
  0.16023833  0.16233493  0.16542624  0.1665504   0.16294801  0.15218955
  0.13508561  0.11720526  0.09992646  0.08005318]",1,[0.27698 0.46153 0.93309 1.     ],0.53657796,20230619_115321_standard_comp_to_omission_D3_subj_1-4_t3b3L_box2_merged.rec,271.0
448,-1.422031,5.522101,"[ 2.41872147e-02  3.06987278e-02  3.14622670e-02  2.83002015e-02
  2.77186874e-02  2.62852199e-02  2.33322550e-02  2.94034649e-02
  3.80473696e-02  3.44123356e-02  3.64795215e-02  4.99552153e-02
  4.02235538e-02  3.86720523e-02  1.14236630e-01  1.98513225e-01
  1.89157486e-01  9.13367048e-02 -1.84282899e-01 -6.91324413e-01
 -1.00000000e+00 -6.71790242e-01 -5.26872575e-02  2.52347916e-01
  2.53601342e-01  2.45552137e-01  2.45725632e-01  1.90759122e-01
  1.41239092e-01  1.21925846e-01  9.70943943e-02  7.11219311e-02
  5.65565862e-02  3.92679758e-02  1.85711849e-02  6.71469094e-03
  7.13894551e-04 -6.34655776e-03 -1.19994804e-02 -1.34041142e-02]",5,[0.99672 0.60977 0.17842 1.     ],0.85949592,20230619_115321_standard_comp_to_omission_D3_subj_1-4_t3b3L_box2_merged.rec,272.0
