cluster_id	group
0	noise
4	mua
7	mua
8	mua
11	mua
12	mua
17	mua
21	mua
24	mua
28	good
29	mua
36	mua
37	mua
41	mua
45	mua
46	mua
52	noise
57	mua
58	mua
59	mua
60	good
62	mua
63	noise
67	mua
68	mua
78	mua
79	mua
80	mua
91	mua
92	good
105	mua
111	good
112	mua
121	good
140	mua
141	noise
150	mua
152	mua
153	mua
154	good
155	mua
162	mua
163	mua
176	good
177	mua
194	mua
195	mua
196	mua
211	mua
212	mua
233	mua
234	mua
