cluster_id	group
1	noise
2	noise
3	good
4	noise
7	noise
8	noise
9	noise
12	mua
13	mua
15	good
16	mua
17	mua
18	good
20	mua
21	noise
24	mua
26	noise
27	noise
28	noise
29	noise
30	noise
31	noise
32	mua
33	noise
44	good
45	mua
46	mua
47	good
58	mua
60	good
61	good
67	mua
72	good
74	good
75	noise
76	good
78	mua
79	mua
80	good
81	mua
86	mua
88	mua
89	good
100	noise
101	good
102	good
103	good
