cluster_id	group
5	mua
20	good
21	good
22	good
23	good
24	mua
25	mua
35	noise
36	noise
37	mua
39	good
43	noise
44	good
46	good
48	good
52	mua
58	good
59	good
60	noise
61	noise
62	noise
63	noise
125	mua
129	mua
137	mua
144	mua
146	good
147	good
155	good
157	good
158	noise
162	mua
163	mua
164	mua
166	good
167	good
171	good
192	mua
194	good
196	mua
197	noise
201	mua
209	mua
210	mua
211	good
214	mua
217	mua
226	mua
227	good
228	mua
