cluster_id	group
2	noise
17	good
21	noise
22	noise
23	noise
24	mua
25	noise
26	noise
28	noise
29	mua
30	noise
33	mua
34	mua
36	good
38	good
44	good
45	good
48	mua
49	mua
50	good
51	mua
52	good
53	mua
56	mua
57	mua
60	mua
61	noise
62	mua
68	mua
69	mua
70	mua
72	mua
73	mua
74	mua
75	noise
78	mua
79	mua
83	mua
84	good
88	good
89	noise
92	mua
93	good
94	mua
96	mua
