cluster_id	group
0	good
1	mua
4	mua
20	mua
21	mua
28	mua
31	noise
32	noise
37	good
39	good
40	good
42	good
43	good
44	good
45	mua
53	noise
54	noise
55	noise
56	noise
63	good
113	good
120	noise
139	mua
140	mua
150	good
151	mua
155	mua
158	good
160	mua
161	noise
162	mua
164	good
167	good
168	mua
172	good
173	noise
177	mua
182	good
184	mua
185	good
186	good
187	noise
188	good
189	noise
191	good
193	good
194	noise
196	good
197	good
210	good
211	noise
212	good
213	noise
226	good
227	mua
228	mua
