cluster_id	group
1	mua
2	mua
4	mua
5	mua
6	mua
7	good
10	good
11	mua
12	good
14	mua
15	mua
16	good
17	good
18	good
21	mua
22	good
24	good
25	good
26	mua
27	good
33	mua
34	mua
35	mua
38	mua
39	mua
49	noise
54	mua
55	mua
60	noise
61	mua
62	good
63	good
65	good
66	mua
68	good
69	mua
70	mua
71	mua
73	good
74	good
75	good
76	mua
87	good
88	mua
89	good
90	noise
