cluster_id	group
0	mua
1	mua
2	mua
3	mua
4	noise
5	noise
9	mua
12	good
14	mua
15	noise
16	noise
17	noise
18	noise
31	mua
32	good
33	good
34	mua
35	mua
36	noise
37	noise
38	good
45	mua
46	good
47	mua
48	good
