cluster_id	group
1	mua
2	good
4	mua
7	mua
9	mua
11	noise
13	mua
18	mua
19	mua
21	noise
22	mua
23	mua
24	good
26	noise
29	noise
31	mua
32	good
34	mua
35	mua
36	mua
