cluster_id	group
0	mua
6	mua
7	mua
8	mua
13	mua
14	good
20	mua
21	mua
28	noise
31	mua
32	noise
33	mua
35	mua
36	mua
43	mua
58	mua
59	mua
63	mua
64	mua
65	mua
74	mua
75	mua
76	mua
77	mua
78	good
79	mua
80	mua
81	mua
82	mua
83	noise
84	mua
85	mua
86	good
87	noise
90	good
92	good
93	mua
98	good
99	mua
117	mua
133	mua
154	mua
155	mua
156	good
157	noise
160	good
161	mua
164	good
167	mua
169	mua
170	good
171	good
