cluster_id	group
1	mua
7	noise
8	good
9	noise
10	noise
14	good
16	mua
18	mua
19	mua
20	mua
21	mua
22	mua
23	noise
26	mua
27	mua
28	noise
32	good
36	noise
38	mua
39	good
40	good
43	mua
44	good
45	noise
48	mua
49	good
50	mua
53	mua
