cluster_id	group
0	good
1	mua
2	good
3	good
4	mua
5	good
8	mua
10	good
11	good
12	good
15	good
16	mua
17	good
20	mua
21	mua
22	good
25	good
26	mua
27	good
28	mua
31	noise
32	noise
33	good
34	mua
35	good
36	good
37	good
38	good
39	good
40	good
41	good
42	good
43	good
44	good
45	mua
48	good
49	good
50	good
53	noise
54	noise
55	noise
56	noise
63	good
102	good
103	good
109	mua
110	good
112	mua
113	good
120	noise
128	good
129	noise
132	good
134	good
139	mua
