cluster_id	group
0	good
1	mua
3	mua
4	good
6	mua
7	mua
8	mua
9	mua
12	good
13	mua
14	mua
15	mua
16	mua
18	good
21	mua
22	mua
24	good
25	good
26	mua
27	good
28	noise
29	mua
31	noise
33	noise
36	noise
39	noise
41	noise
42	good
43	good
44	mua
47	good
48	mua
49	good
52	mua
53	good
54	good
56	good
57	mua
68	good
69	noise
74	mua
75	good
80	mua
81	good
