,x,y,waveform,cluster_id,cluster_color
131,4.4505343,4.1610403,"[ 0.06319884  0.06623251  0.06820606  0.07218975  0.07616863  0.07612398
  0.07803143  0.08341877  0.08023382  0.07544103  0.08414879  0.0819301
  0.06331309  0.07569815  0.08705372  0.03705122  0.0376186   0.09858864
 -0.12713736 -0.69607973 -1.         -0.7098631  -0.30177927 -0.16875547
 -0.13623083 -0.04656616  0.01167632  0.02284866  0.05062341  0.08238395
  0.10055368  0.13010065  0.16821535  0.1903651   0.19582814  0.19226049
  0.1796954   0.16209482  0.14495803  0.12786074]",0,[0.18995 0.07176 0.23217 1.     ]
132,-1.1916728,5.4689527,"[ 0.0027444   0.00426338  0.00442592  0.00533058  0.00836318  0.00920972
  0.0094472   0.01527768  0.01766706  0.01330429  0.02221786  0.03228254
  0.0152536   0.01630595  0.04955082  0.02183072 -0.01260862  0.06478509
 -0.04867696 -0.6172649  -1.         -0.5052961   0.3132108   0.5633629
  0.3874334   0.3210614   0.34700924  0.29531103  0.23905274  0.21613918
  0.16570568  0.09889926  0.04473681 -0.01541877 -0.07877703 -0.11990874
 -0.13994063 -0.14962976 -0.14831665 -0.1383795 ]",5,[0.93301 0.81236 0.22667 1.     ]
133,6.6825686,3.9094682,"[ 0.06908716  0.0755174   0.08006588  0.08660892  0.09467027  0.09801193
  0.10210041  0.11251554  0.11491422  0.11205973  0.12660018  0.13320895
  0.11249941  0.12663588  0.1581629   0.1074948   0.09016346  0.19378872
  0.02950402 -0.5899977  -1.         -0.7332216  -0.32395166 -0.25402012
 -0.27439064 -0.17681313 -0.1103785  -0.10688342 -0.06231758  0.0109371
  0.06747726  0.1165603   0.15030807  0.15444416  0.14859295  0.14694333
  0.14225931  0.13440174  0.12917231  0.12374426]",6,[0.9836  0.49291 0.12849 1.     ]
134,9.872048,3.0439966,"[ 0.05988108  0.06077714  0.06270908  0.06697808  0.06545062  0.06043313
  0.06666826  0.07213026  0.06051693  0.0623209   0.07966018  0.05971855
  0.04419736  0.09094866  0.07302897 -0.00500599  0.15282138  0.40304998
  0.10755411 -0.64579725 -1.         -0.75705534 -0.4869372  -0.3951877
 -0.27623704 -0.13444678 -0.06861298 -0.01904231  0.0533681   0.1012465
  0.1227171   0.14851475  0.17673618  0.19791031  0.21127105  0.21244097
  0.2029279   0.19164056  0.17963688  0.16309941]",4,[0.64362 0.98999 0.23356 1.     ]
135,11.051504,2.630056,"[ 0.04208123  0.04542865  0.05058869  0.05877038  0.0630265   0.06508634
  0.07494274  0.08136974  0.07671029  0.08835473  0.10637336  0.08777612
  0.08565643  0.13468038  0.11175255  0.08402926  0.33942866  0.6198614
  0.24676535 -0.60175866 -1.         -0.75519174 -0.4548641  -0.33092657
 -0.20747359 -0.083263   -0.03736578 -0.01297014  0.02442247  0.04063283
  0.04398006  0.0580188   0.07097789  0.07657693  0.08423341  0.09122033
  0.09176407  0.09009411  0.08820319  0.08337821]",4,[0.64362 0.98999 0.23356 1.     ]
136,11.723831,4.2534685,"[ 0.05866829  0.06492002  0.06783255  0.07068758  0.07896315  0.08392024
  0.08285593  0.09159762  0.10242009  0.09587728  0.0995931   0.12069526
  0.10524674  0.08966807  0.14145167  0.13686033  0.06223686  0.22635476
  0.5187818   0.25523975 -0.55194926 -1.         -0.79287606 -0.5155213
 -0.4410814  -0.35855445 -0.23763679 -0.18048528 -0.14116897 -0.07667424
 -0.02082761  0.03225647  0.09787092  0.14574477  0.16350982  0.17449619
  0.18602799  0.1890486   0.18536021  0.17973721]",1,[0.27628 0.42118 0.89123 1.     ]
137,6.381402,6.7431464,"[ 0.0902105   0.09709572  0.10406175  0.11164446  0.11874973  0.12502709
  0.1313197   0.13632722  0.13990249  0.14511238  0.14947745  0.1493739
  0.1523564   0.15798141  0.15173624  0.14702222  0.14711575  0.03335279
 -0.32629982 -0.7885599  -1.         -0.8422048  -0.55340016 -0.355301
 -0.23898552 -0.14076078 -0.06536541 -0.0162783   0.02532542  0.0595724
  0.08196998  0.10326244  0.12957042  0.1551775   0.17533539  0.18784481
  0.19096051  0.1866812   0.178752    0.16836175]",3,[0.19659 0.94901 0.59466 1.     ]
138,6.0156794,3.5729504,"[ 0.07058743  0.0758077   0.08083373  0.08802721  0.09467142  0.09729702
  0.10241882  0.11112954  0.11147644  0.11127355  0.12458351  0.12480302
  0.10829283  0.12621985  0.14368379  0.0961961   0.10135916  0.16972841
 -0.06317516 -0.6612169  -1.         -0.7427014  -0.36599332 -0.24691261
 -0.20465145 -0.1046074  -0.04686858 -0.03307078  0.00489588  0.04333259
  0.05952095  0.08118477  0.10944599  0.12545381  0.13327846  0.1396802
  0.13990721  0.1343716   0.12803902  0.12078341]",6,[0.9836  0.49291 0.12849 1.     ]
139,5.4598713,5.364063,"[ 0.06266241  0.06490629  0.06697676  0.07012693  0.07213303  0.07098818
  0.07277756  0.07486601  0.06761198  0.0660236   0.07713088  0.06801812
  0.05241949  0.0775499   0.07855043  0.02269872  0.07334122  0.17725652
 -0.08082492 -0.68673694 -1.         -0.77747005 -0.47002965 -0.34461075
 -0.24079074 -0.09919805 -0.0090608   0.04905784  0.12034398  0.17456043
  0.20255275  0.22858828  0.24622317  0.24279226  0.22981566  0.2155694
  0.1967484   0.17499211  0.154475    0.13536178]",3,[0.19659 0.94901 0.59466 1.     ]
140,9.807413,3.9286478,"[ 0.06487168  0.06937315  0.07479354  0.08236671  0.08644574  0.08811812
  0.09653977  0.10381236  0.10036765  0.10605568  0.12055703  0.11044856
  0.1048175   0.13804464  0.12850583  0.09289394  0.21561818  0.33833364
 -0.00678063 -0.6882216  -1.         -0.7809576  -0.50989205 -0.39869726
 -0.2957731  -0.17926008 -0.1152819  -0.05500364  0.03827916  0.11770634
  0.1596372   0.18061371  0.18680587  0.18053429  0.17161363  0.16320485
  0.15270871  0.14111623  0.13015027  0.11914536]",4,[0.64362 0.98999 0.23356 1.     ]
141,8.889786,6.130146,"[ 0.07524873  0.07892652  0.08264164  0.08900224  0.093673    0.0953691
  0.10119642  0.10574087  0.1005799   0.10371986  0.11687773  0.10607893
  0.09333129  0.11996733  0.11424879  0.06296007  0.12461106  0.19965191
 -0.11053197 -0.71769136 -1.         -0.792606   -0.5278204  -0.41469082
 -0.31312013 -0.19135585 -0.11402942 -0.0511771   0.02520845  0.08524593
  0.12832466  0.17504767  0.21640126  0.23970716  0.24987045  0.2497217
  0.23801474  0.22002378  0.20057774  0.1781683 ]",2,[0.15844 0.73551 0.92305 1.     ]
142,8.460622,7.191866,"[ 0.08520237  0.08911506  0.09287993  0.09922616  0.10449437  0.10644429
  0.11092228  0.1170421   0.11772583  0.12160669  0.13145977  0.12582204
  0.1161605   0.13271461  0.13353305  0.10393295  0.13420825  0.13379602
 -0.18925826 -0.7422034  -1.         -0.8024062  -0.5284553  -0.4061569
 -0.31928593 -0.20747887 -0.12678742 -0.06579942  0.00765369  0.07428646
  0.12659633  0.17746079  0.2162296   0.22955756  0.22780778  0.22227141
  0.21060051  0.19201155  0.17399819  0.16081615]",8,[0.4796  0.01583 0.01055 1.     ]
143,5.870231,3.819215,"[ 0.06554787  0.0706557   0.07361279  0.07899081  0.08505771  0.08653734
  0.08976841  0.09721401  0.09597157  0.09330523  0.10610781  0.10792527
  0.09118974  0.10762434  0.12504509  0.07648901  0.08311986  0.16553831
 -0.05163746 -0.65322    -1.         -0.73006254 -0.3419801  -0.23981684
 -0.21702641 -0.11170499 -0.04176468 -0.02489055  0.01858306  0.06969578
  0.09696639  0.1253559   0.1555228   0.16513102  0.16089103  0.15707976
  0.15143597  0.1422729   0.13327493  0.12421735]",6,[0.9836  0.49291 0.12849 1.     ]
144,6.051777,6.7956166,"[ 0.08819465  0.09421928  0.10063032  0.10873627  0.11548969  0.12077201
  0.1279914   0.13459285  0.13778502  0.14320181  0.14906813  0.14739534
  0.14990334  0.16108838  0.15354393  0.1390845   0.14827687  0.06081835
 -0.29676285 -0.78222424 -1.         -0.82764304 -0.5338249  -0.34344265
 -0.2300372  -0.12800863 -0.05031748 -0.00131443  0.04180574  0.08006003
  0.10596754  0.1262053   0.14415048  0.15475191  0.15831657  0.15917848
  0.15799117  0.15368982  0.14697155  0.1396526 ]",3,[0.19659 0.94901 0.59466 1.     ]
145,8.610828,7.5852394,"[ 0.09073495  0.09741599  0.10319179  0.1133845   0.12345741  0.12817962
  0.13479874  0.14420608  0.14706686  0.15198132  0.16468734  0.16325979
  0.15780117  0.17912216  0.18172786  0.14379437  0.15314576  0.12544557
 -0.21297376 -0.7541937  -1.         -0.8361303  -0.61872    -0.5021851
 -0.36587355 -0.21153252 -0.11778717 -0.05147217  0.02428795  0.08188895
  0.11937997  0.1594671   0.19325939  0.20466998  0.20142882  0.19497822
  0.18587272  0.1734521   0.16053733  0.1490591 ]",8,[0.4796  0.01583 0.01055 1.     ]
146,8.905202,10.232411,"[ 0.08297586  0.08838186  0.09272163  0.09703124  0.10097224  0.10386074
  0.10821973  0.112956    0.11270578  0.11340099  0.12027554  0.11737838
  0.10768936  0.11932291  0.12187041  0.06812464  0.00759396 -0.06950282
 -0.3406324  -0.77886534 -1.         -0.81777775 -0.51234055 -0.3323581
 -0.2214339  -0.10598078 -0.01991352  0.03690116  0.09688642  0.15243515
  0.1915714   0.2228492   0.24577637  0.25317758  0.24858846  0.23685628
  0.21786872  0.19459926  0.17196962  0.15052234]",8,[0.4796  0.01583 0.01055 1.     ]
147,-1.2104576,5.4381676,"[ 0.00320539  0.00452194  0.00389779  0.00521437  0.0093167   0.00933115
  0.00839894  0.01514396  0.01762612  0.01096399  0.01938304  0.03098556
  0.0133619   0.01437382  0.05093947  0.02330546 -0.0137871   0.06830025
 -0.03929574 -0.6129253  -1.         -0.49937925  0.31878302  0.55753213
  0.37854713  0.3208519   0.35232767  0.30070102  0.24499343  0.2204324
  0.16273136  0.08698411  0.02706183 -0.03419481 -0.09428921 -0.12962434
 -0.14407006 -0.14933647 -0.14409566 -0.13118006]",5,[0.93301 0.81236 0.22667 1.     ]
148,6.56564,4.034536,"[ 0.06917754  0.07571071  0.07951915  0.08425608  0.09016924  0.09257592
  0.09695073  0.10590857  0.10607557  0.10384224  0.11694437  0.118396
  0.09972132  0.11658936  0.13668722  0.0853602   0.08844307  0.17665617
 -0.03838776 -0.65095174 -1.         -0.719894   -0.34047195 -0.2695671
 -0.27109396 -0.17443632 -0.10910425 -0.09300871 -0.03581429  0.04906674
  0.11692853  0.16629659  0.19024013  0.18621413  0.17580037  0.1689614
  0.15899892  0.14679365  0.13601485  0.12431875]",6,[0.9836  0.49291 0.12849 1.     ]
149,6.745054,3.9410622,"[ 0.07168607  0.07866112  0.08403168  0.09151644  0.09965472  0.1028892
  0.10813595  0.11943883  0.12131954  0.11908866  0.13477902  0.14047875
  0.12098723  0.13804401  0.1654638   0.11229125  0.10505285  0.20729361
  0.01902888 -0.60757625 -1.         -0.73540366 -0.3466067  -0.2750529
 -0.27916563 -0.17850198 -0.11552435 -0.11238814 -0.07182805 -0.00481608
  0.05029206  0.10115062  0.13765237  0.14672692  0.14618695  0.14744245
  0.14384638  0.13696864  0.13325946  0.12909022]",6,[0.9836  0.49291 0.12849 1.     ]
150,11.133882,3.0225606,"[ 0.04674528  0.05134498  0.056974    0.06516088  0.06921954  0.07195301
  0.08352518  0.09070691  0.08520499  0.09544548  0.11149156  0.09313046
  0.09569168  0.14546858  0.11706067  0.09520796  0.36853403  0.6510982
  0.26199645 -0.5956654  -1.         -0.7751344  -0.49392846 -0.37231663
 -0.24555553 -0.12109419 -0.07261664 -0.042206    0.00233603  0.0274097
  0.03910406  0.05796944  0.07384225  0.0818574   0.09039042  0.09719004
  0.09757102  0.09540106  0.09285335  0.08803914]",4,[0.64362 0.98999 0.23356 1.     ]
151,8.096143,4.7881885,"[ 0.08530228  0.09195858  0.09841415  0.10668094  0.11333674  0.1182241
  0.12730663  0.13564847  0.13618085  0.14329262  0.1582419   0.15433279
  0.15007451  0.17699122  0.17546517  0.14035769  0.20156947  0.24883842
 -0.08332621 -0.7002347  -1.         -0.8010743  -0.52117944 -0.39998734
 -0.31356534 -0.21192017 -0.15587866 -0.12199008 -0.07193013 -0.02697417
  0.00610456  0.04398668  0.08179613  0.11032449  0.1348245   0.15664074
  0.1704499   0.17623466  0.17712693  0.17454378]",1,[0.27628 0.42118 0.89123 1.     ]
152,5.740657,6.7820873,"[ 0.08508386  0.09142729  0.09707268  0.10237894  0.10714854  0.11172349
  0.11708236  0.12101928  0.12288155  0.12721217  0.13100459  0.12829398
  0.13004126  0.13729075  0.12646417  0.11561576  0.13169535  0.05100264
 -0.29549283 -0.7725271  -1.         -0.8443179  -0.54485923 -0.32828358
 -0.19769739 -0.09614001 -0.02122775  0.02692977  0.06298888  0.08956515
  0.10825598  0.1285229   0.15160269  0.17055587  0.18258204  0.18777168
  0.18518662  0.17621909  0.16466855  0.15243094]",3,[0.19659 0.94901 0.59466 1.     ]
153,8.068411,9.292871,"[ 0.0867468   0.08938318  0.09245773  0.09678891  0.09822571  0.09729742
  0.10015697  0.10258287  0.09742503  0.09462415  0.09718278  0.08859745
  0.07956982  0.08885434  0.08090734  0.05237291  0.06624459  0.02563075
 -0.29306477 -0.7785196  -1.         -0.8359829  -0.58414334 -0.43326727
 -0.31618595 -0.19255516 -0.09510659 -0.0119565   0.07676267  0.15427163
  0.21367107  0.26400602  0.3003503   0.31479964  0.31199142  0.29851738
  0.27745903  0.25261953  0.22668284  0.19975816]",8,[0.4796  0.01583 0.01055 1.     ]
154,7.014082,6.1265187,"[ 0.08403499  0.09478804  0.10059201  0.10524575  0.11121958  0.1141846
  0.11539939  0.11655505  0.11232146  0.11099071  0.12099347  0.11951394
  0.10739069  0.12177083  0.12723342  0.08620624  0.10012556  0.13676856
 -0.12120288 -0.67958164 -1.         -0.82465947 -0.5313382  -0.4022084
 -0.31001255 -0.1729543  -0.07223681 -0.01378718  0.04582135  0.09378092
  0.12213094  0.1496912   0.1723914   0.17831922  0.17739657  0.18054284
  0.18388921  0.18157788  0.17405905  0.16447125]",6,[0.9836  0.49291 0.12849 1.     ]
155,5.8856125,6.7606,"[ 0.08168352  0.08889725  0.0960224   0.10237882  0.10774205  0.11316438
  0.12015994  0.12551625  0.1282936   0.13547511  0.14242975  0.13804865
  0.13872582  0.15246938  0.14419532  0.12751202  0.14929384  0.08139659
 -0.27674812 -0.7772121  -1.         -0.82541823 -0.53035504 -0.3310743
 -0.20366257 -0.09701681 -0.02329026  0.02195953  0.0614134   0.09445162
  0.11571607  0.13190503  0.14517203  0.15210764  0.15470006  0.15543793
  0.15259019  0.14626303  0.13916272  0.1316363 ]",3,[0.19659 0.94901 0.59466 1.     ]
156,10.482518,4.2661676,"[ 0.07362448  0.07742506  0.08084495  0.08871826  0.09316285  0.09323239
  0.10136233  0.10830568  0.10234068  0.10896757  0.12407447  0.10622085
  0.10047489  0.14312114  0.11854634  0.06663626  0.24117091  0.4392452
  0.08585331 -0.6591045  -1.         -0.79165596 -0.5504799  -0.45788357
 -0.34699923 -0.22125013 -0.15432066 -0.09777194 -0.02533527  0.02972251
  0.07369965  0.12372889  0.16282688  0.18174446  0.19187573  0.1965613
  0.19264026  0.18328719  0.17236641  0.15997173]",1,[0.27628 0.42118 0.89123 1.     ]
157,9.950534,3.0926108,"[ 0.0585856   0.06105432  0.06266069  0.06689884  0.06861001  0.0664406
  0.07124306  0.07464875  0.06425325  0.06799205  0.08566756  0.06648523
  0.05264974  0.09974604  0.08176505  0.00689165  0.16964456  0.41929847
  0.11550691 -0.6453339  -1.         -0.7576802  -0.49506256 -0.41067404
 -0.29165727 -0.14606567 -0.07689594 -0.02430901  0.04879794  0.09441417
  0.11599609  0.14627735  0.17704959  0.19510993  0.20506908  0.20776379
  0.20137963  0.18883266  0.17216499  0.15376587]",4,[0.64362 0.98999 0.23356 1.     ]
158,5.892867,3.7801538,"[ 0.0635525   0.06834418  0.07169086  0.07691822  0.08259505  0.08407849
  0.08749537  0.09544826  0.09485485  0.09177844  0.10356022  0.1051423
  0.08764423  0.1027828   0.12171458  0.07510719  0.07980545  0.16331169
 -0.04586462 -0.6453964  -1.         -0.73222065 -0.33649188 -0.22933432
 -0.20728193 -0.10217257 -0.03132624 -0.01465874  0.02773261  0.07733805
  0.10301267  0.12947862  0.15627284  0.16249542  0.15770283  0.15492608
  0.14880176  0.13813238  0.12819983  0.11810781]",6,[0.9836  0.49291 0.12849 1.     ]
159,9.234675,8.684176,"[ 0.09188565  0.09860689  0.10532973  0.11248613  0.11794634  0.12075257
  0.12409592  0.12550499  0.12182541  0.12370259  0.12984428  0.11892904
  0.10536548  0.11385254  0.10337154  0.07037076  0.09289315  0.06645417
 -0.26218492 -0.7730305  -1.         -0.8270133  -0.5780242  -0.43439296
 -0.31400105 -0.18951087 -0.10772016 -0.04830518  0.02189806  0.08877464
  0.14203465  0.1877865   0.22228949  0.24318293  0.25734118  0.2653299
  0.2626369   0.2504953   0.23223738  0.20912804]",8,[0.4796  0.01583 0.01055 1.     ]
160,7.3941307,8.572805,"[ 0.08074848  0.08091453  0.08262192  0.08705653  0.0897386   0.0901674
  0.09336769  0.09380338  0.0863379   0.08759888  0.09690517  0.08522119
  0.07351784  0.09358344  0.08250951  0.03768224  0.08904146  0.12495289
 -0.19431633 -0.7534372  -1.         -0.8089275  -0.56280994 -0.44006723
 -0.32276815 -0.18712759 -0.09073573 -0.01144082  0.0745018   0.14505947
  0.1993173   0.24924532  0.28295103  0.29129267  0.28499058  0.2730788
  0.2553395   0.23203631  0.20627147  0.18115261]",7,[0.81608 0.18462 0.01809 1.     ]
161,9.650133,3.9679873,"[ 0.06681847  0.07178055  0.07628639  0.08200607  0.08551147  0.08818377
  0.09687228  0.10287153  0.09885541  0.1050412   0.11806396  0.10555321
  0.10083201  0.13437895  0.12071463  0.08514092  0.21138646  0.32578245
 -0.03019293 -0.70199126 -1.         -0.7899359  -0.5329898  -0.41711113
 -0.30202222 -0.1776041  -0.10279098 -0.02969154  0.06720069  0.14037725
  0.17468908  0.19136056  0.1960323   0.18924215  0.1794228   0.16938427
  0.15704033  0.14399733  0.13221005  0.12044385]",4,[0.64362 0.98999 0.23356 1.     ]
162,4.4496336,4.1140857,"[ 0.06036364  0.06387228  0.06647488  0.07072109  0.0743076   0.07377779
  0.07611856  0.08263897  0.0801407   0.07626455  0.08706485  0.0855877
  0.06589092  0.08037107  0.09502483  0.04248907  0.04371837  0.11741856
 -0.10431616 -0.6901593  -1.         -0.68746877 -0.26239002 -0.13914
 -0.12207336 -0.03953934  0.01132881  0.01277788  0.0341465   0.06321907
  0.08168314  0.11434523  0.15485917  0.17661898  0.1815244   0.1789297
  0.16760306  0.15098388  0.13537689  0.12016568]",0,[0.18995 0.07176 0.23217 1.     ]
163,7.772393,9.014067,"[ 0.08111079  0.08431122  0.08743236  0.09198173  0.09514893  0.09661397
  0.0999286   0.10192747  0.09966404  0.10204305  0.10739855  0.1012684
  0.09724247  0.10818963  0.10096224  0.08969977  0.13139652  0.09091091
 -0.26271707 -0.77588207 -1.         -0.8458427  -0.62587565 -0.50177723
 -0.3853474  -0.23930715 -0.1036353   0.02482551  0.15068023  0.24328586
  0.291743    0.3123012   0.3139765   0.3007306   0.28132558  0.2600964
  0.23571444  0.20909147  0.1826071   0.15686235]",8,[0.4796  0.01583 0.01055 1.     ]
164,0.8277277,5.6969013,"[ 0.05176627  0.05512723  0.05679788  0.05871574  0.06051716  0.06055778
  0.06013153  0.05858632  0.05345139  0.04937835  0.04838761  0.04112471
  0.03149032  0.03243297  0.02659986  0.00656691  0.00379277 -0.0520474
 -0.3357237  -0.781064   -1.         -0.78192204 -0.36004284 -0.02623938
  0.17029649  0.27560624  0.30434358  0.28911072  0.26896662  0.24564873
  0.21455207  0.18586895  0.16260464  0.1399204   0.11885323  0.1013787
  0.08536529  0.0699906   0.05663859  0.04548579]",5,[0.93301 0.81236 0.22667 1.     ]
165,-0.041313335,6.571324,"[ 0.03774137  0.03801527  0.03694928  0.03776211  0.0363917   0.03057872
  0.03082264  0.03388791  0.02367138  0.01753417  0.02821979  0.01529807
 -0.00748401  0.02302226  0.02885122 -0.04355004  0.01374558  0.18187992
 -0.03078732 -0.66678476 -1.         -0.703358   -0.27810228 -0.08029448
  0.03718432  0.17124183  0.24709304  0.2654736   0.26849696  0.25308856
  0.2234765   0.19056678  0.14904977  0.11007208  0.09219149  0.08554567
  0.0742154   0.06149476  0.05159971  0.04116339]",5,[0.93301 0.81236 0.22667 1.     ]
166,10.824141,3.68331,"[ 0.06566504  0.0701232   0.07383208  0.08012704  0.08244889  0.08145054
  0.09172923  0.10254163  0.09467792  0.09750719  0.11959296  0.1069307
  0.09064158  0.13653553  0.13218401  0.06412554  0.2189637   0.48757136
  0.21968926 -0.5675805  -1.         -0.78641236 -0.50055265 -0.42232844
 -0.34425154 -0.22653265 -0.17244065 -0.13792191 -0.06843445  0.0018633
  0.05972701  0.11360887  0.14719883  0.1598412   0.17288399  0.18658167
  0.1884933   0.18200137  0.17557263  0.16821916]",4,[0.64362 0.98999 0.23356 1.     ]
167,8.876133,7.4475985,"[ 8.55681524e-02  9.21425074e-02  9.94771421e-02  1.06424794e-01
  1.10661536e-01  1.14226379e-01  1.21294521e-01  1.26192436e-01
  1.24001220e-01  1.28059909e-01  1.39548346e-01  1.35308877e-01
  1.27137676e-01  1.41593859e-01  1.39767721e-01  1.14391454e-01
  1.41836509e-01  1.20618016e-01 -2.11876005e-01 -7.47721136e-01
 -1.00000000e+00 -8.23321164e-01 -5.60090780e-01 -4.27502662e-01
 -3.33848923e-01 -2.21805349e-01 -1.37073144e-01 -7.30529204e-02
 -3.69932357e-04  6.78345188e-02  1.22959524e-01  1.73392430e-01
  2.11454138e-01  2.27993876e-01  2.31042698e-01  2.27276742e-01
  2.15746626e-01  2.00742081e-01  1.87772766e-01  1.74426556e-01]",8,[0.4796  0.01583 0.01055 1.     ]
168,7.4395323,8.347461,"[ 0.0804184   0.08266728  0.08421125  0.08759987  0.08977941  0.08991937
  0.09369124  0.09705005  0.09292012  0.09346587  0.10020803  0.0914231
  0.08439051  0.10300118  0.09387764  0.05947101  0.10788605  0.12345753
 -0.202738   -0.75200367 -1.         -0.8170873  -0.56176025 -0.421083
 -0.29658267 -0.1626931  -0.07274918 -0.00666625  0.06494386  0.12733203
  0.17713557  0.2231005   0.25669563  0.27030176  0.2693703   0.25866777
  0.2407183   0.22011273  0.19887221  0.17614353]",7,[0.81608 0.18462 0.01809 1.     ]
169,10.360165,5.1084466,"[ 0.08003996  0.08426748  0.08902252  0.09668933  0.10130242  0.10385716
  0.11248948  0.11720265  0.11174735  0.11899611  0.13108708  0.1147393
  0.11201798  0.1472582   0.12317892  0.08307684  0.22072457  0.33287516
 -0.03941092 -0.7076458  -1.         -0.8170413  -0.59242606 -0.48758373
 -0.38610175 -0.2832931  -0.21385345 -0.13455825 -0.0378344   0.04157188
  0.10698438  0.17010325  0.21654719  0.23931536  0.24730901  0.244515
  0.23219672  0.2156469   0.19787219  0.17898086]",1,[0.27628 0.42118 0.89123 1.     ]
170,11.338528,6.9886036,"[ 0.1714821   0.18177041  0.20148419  0.2309434   0.2507739   0.25597537
  0.26859635  0.29718357  0.31583804  0.3156066   0.32024154  0.32410976
  0.3031642   0.27525032  0.24351092  0.1729019   0.08956717 -0.01820568
 -0.32412204 -0.7974688  -1.         -0.7622947  -0.54927737 -0.6699043
 -0.82513124 -0.7677018  -0.65097684 -0.58234376 -0.46868697 -0.29016995
 -0.11661437  0.03650359  0.17276797  0.27205563  0.33600965  0.37947252
  0.40183735  0.40798384  0.40928352  0.40347284]",1,[0.27628 0.42118 0.89123 1.     ]
171,10.399902,8.191825,"[ 0.1048969   0.11192271  0.1174406   0.12411764  0.13037752  0.13448124
  0.13975956  0.14398329  0.1433592   0.14686428  0.15385829  0.14748445
  0.1413045   0.15404074  0.14753984  0.11942746  0.13191158  0.07709023
 -0.27256975 -0.782553   -1.         -0.82244724 -0.5819813  -0.4657088
 -0.3838134  -0.29412487 -0.23361035 -0.17475058 -0.08602666  0.00426474
  0.07936227  0.15288346  0.21925999  0.26124805  0.28164527  0.29121202
  0.2913429   0.28081423  0.2601888   0.22928792]",8,[0.4796  0.01583 0.01055 1.     ]
172,8.293572,5.1167693,"[ 0.10038456  0.10882277  0.11698163  0.12622066  0.13422354  0.13962114
  0.14726216  0.15570319  0.15808815  0.16287987  0.17440566  0.17319024
  0.16752955  0.18420129  0.18379955  0.1505186   0.17081468  0.16237895
 -0.16093974 -0.72041583 -1.         -0.8280369  -0.57213855 -0.45586652
 -0.36269942 -0.24362254 -0.16828303 -0.12342581 -0.06819044 -0.021474
  0.00772012  0.03969104  0.07551068  0.10638933  0.13579549  0.16355295
  0.1818665   0.18999086  0.19238509  0.18986863]",1,[0.27628 0.42118 0.89123 1.     ]
173,7.96117,5.348622,"[ 0.09959055  0.10833955  0.11353672  0.12071159  0.13046394  0.13751349
  0.14368536  0.15055218  0.15226185  0.15389508  0.16117018  0.15826933
  0.14862265  0.15708043  0.15589876  0.1260821   0.13055359  0.09790374
 -0.21722011 -0.74324214 -1.         -0.8047764  -0.5123693  -0.38248658
 -0.31011203 -0.20773669 -0.13376713 -0.09453926 -0.0444387   0.00910218
  0.04348086  0.06843306  0.09487582  0.12072329  0.14611544  0.17087716
  0.18901546  0.19730614  0.19839522  0.19371913]",1,[0.27628 0.42118 0.89123 1.     ]
174,5.5088162,4.056195,"[ 0.07025905  0.07538129  0.07902566  0.08318742  0.08706244  0.08796793
  0.09164856  0.09880541  0.09849734  0.09780242  0.10764029  0.10420404
  0.08881534  0.10453799  0.11301987  0.0684326   0.08486246  0.13977592
 -0.11608554 -0.6979794  -1.         -0.7331006  -0.3607077  -0.23598996
 -0.19112213 -0.09080929 -0.02089517  0.00692074  0.05230935  0.09744868
  0.11020378  0.11093584  0.12297685  0.14326525  0.15919377  0.16316082
  0.1578334   0.14975116  0.1403571   0.12858017]",6,[0.9836  0.49291 0.12849 1.     ]
175,10.895507,2.2290766,"[ 3.5722028e-02  3.8456585e-02  3.9552543e-02  4.5273304e-02
  4.8463903e-02  4.5346897e-02  5.2505795e-02  6.2630795e-02
  5.2591167e-02  5.4289527e-02  8.0729030e-02  6.4189628e-02
  3.9330669e-02  9.8803759e-02  1.0078558e-01  6.9420674e-04
  1.7361397e-01  5.4702890e-01  3.1285724e-01 -5.5894381e-01
 -1.0000000e+00 -6.6252285e-01 -2.8846151e-01 -2.1150535e-01
 -1.3955368e-01 -2.5050353e-02 -1.9774351e-03 -4.2959503e-03
  3.0512901e-02  4.9045671e-02  5.1509745e-02  7.3442385e-02
  9.5734291e-02  9.9844560e-02  9.9163026e-02  9.7530633e-02
  8.9758657e-02  8.0601849e-02  7.3667973e-02  6.6465229e-02]",4,[0.64362 0.98999 0.23356 1.     ]
176,10.187774,3.2201118,"[ 0.05567868  0.05846896  0.06052229  0.06448267  0.06676646  0.06656907
  0.07128266  0.07536868  0.06948895  0.07126357  0.08348981  0.07358789
  0.06353208  0.09119342  0.08499733  0.05884388  0.21328156  0.41328588
  0.12485383 -0.6074922  -1.         -0.7638008  -0.4353355  -0.3387789
 -0.28326875 -0.17744409 -0.11360228 -0.07250049 -0.00118023  0.06532966
  0.10764644  0.14800861  0.18111832  0.19236556  0.19143166  0.18728067
  0.17796035  0.16610625  0.15534751  0.14308386]",4,[0.64362 0.98999 0.23356 1.     ]
